company_id;udalennost_sklada_postavshchika_ot_zakazchika;nalichie_sobstvennogo_avtoparka_logisticheskikh_setei_i_podryadchikov;nalichie_i_dostatochnost_proizvodstvennykh_ofisnykh_i_skladskikh_ploshchadei;opyt_raboty_predpriyatiya_po_izgotovleniyu_analogichnoy_produktsii;uroven_tseny_zayavki;finansovaya_zavisimost;stabilnost_denezhnykh_potokov
71930;280;0;1;20;5200000;0.61;0.71
71933;901;1;1;20;4000000;0.99;0.87
71934;451;0;1;43;3500000;0.41;0.96
71935;586;1;1;44;9000000;0.9;0.68
71936;307;0;0;2;1700000;0.16;0.28
71939;739;1;0;2;2100000;0.4;0.92
71940;892;1;1;24;5500000;0.74;0.52
71941;973;0;0;18;6900000;0.48;0.04
71942;271;0;0;50;9000000;1;0.65
71945;154;0;1;15;3300000;0.31;0.75
71946;181;0;1;8;2000000;0.7;0.6
71948;514;1;1;38;1600000;0.89;0.26
71949;496;0;0;38;400000;0.01;0.64
71950;208;1;0;41;8700000;0.41;0.64
71952;496;1;0;6;8500000;0.91;0.39
71953;892;1;1;25;3800000;0.85;0.56
71954;631;0;0;12;4400000;0.86;0.91
71955;334;1;0;22;900000;0.74;0.03
71959;352;1;1;4;900000;0.78;0.54
71960;190;0;0;18;7800000;0.52;0.85
71961;703;0;1;31;7600000;0.06;0.29
71962;937;1;1;45;8300000;0.28;0.47
71963;685;1;1;31;1700000;0.86;0.15
71964;658;0;0;17;4900000;0.39;0.99
71965;739;0;0;8;9600000;0.62;0.13
71967;190;1;0;4;6100000;0.69;0.91
71968;298;1;0;40;2100000;0.47;0.39
71969;802;1;1;34;7600000;0.8;0.88
71971;874;0;0;8;8100000;0.04;0.42
71973;217;0;1;26;4100000;0.3;0.7
71974;613;1;1;40;6700000;0.05;0.63
71975;964;1;1;17;7500000;0.64;0.82
71977;973;0;1;16;8100000;0.58;0.55
71978;631;0;0;26;1000000;0.82;0.58
71982;991;0;1;39;5100000;0.99;0.76
71983;694;1;0;8;100000;0.75;0.26
71984;190;0;0;22;1500000;0.73;0.81
71986;919;1;1;6;5000000;0.35;0.84
71987;442;1;0;14;600000;0.73;0.49
71988;910;1;0;2;8000000;0.66;0.39
71989;973;0;0;43;3400000;0.93;0.17
71991;523;1;1;32;9600000;0.01;0.26
71992;640;0;0;12;3300000;0.77;0.65
71993;973;0;0;46;100000;0.17;0.75
71996;649;0;1;36;1000000;0.84;0.55
71997;559;0;0;4;400000;0.55;0.76
71998;586;1;1;20;9300000;0.79;0.94
72000;172;0;0;10;100000;0.31;0.7
72002;667;0;1;38;8000000;0.82;0.84
72003;739;1;1;23;3300000;0.85;0.64
72005;838;1;1;41;1000000;0.12;0.64
72006;928;1;0;8;6300000;0.01;0.53
72007;514;0;1;39;5700000;0.68;0.6
72008;271;1;1;32;8200000;0;0.99
72009;334;1;1;2;5800000;0.32;0.6
72010;721;0;1;22;9800000;0.59;0.17
72011;514;1;0;36;8400000;0.2;0.59
72015;559;0;0;41;4600000;0.79;0.56
72016;181;1;0;46;6700000;0.3;0.1
72018;865;1;0;43;7500000;0.19;0.38
72020;856;1;0;45;7600000;0.52;0.37
72021;424;0;1;21;6800000;0.45;0.47
72022;235;1;1;49;4800000;0.6;0.08
72023;217;1;1;42;7600000;0.95;0.92
72024;370;0;0;19;2000000;0.37;0.69
72025;172;0;1;14;9600000;0.05;0.84
72026;199;1;1;46;8100000;0.27;0.74
72027;325;1;1;22;9400000;0.31;0.74
72028;433;0;0;36;100000;0.68;0.6
72029;757;1;0;10;4500000;0.78;0.31
72031;883;0;0;7;3100000;0.18;0.22
72032;550;0;1;38;9700000;0.34;0.2
72033;154;1;0;6;3600000;0.17;0.21
72036;829;1;1;5;4800000;0.35;0.73
72038;487;1;0;22;4100000;0.46;0.63
72040;154;1;1;21;1500000;0.35;0.84
72041;811;0;0;10;4200000;0.73;0.91
72042;136;0;1;34;4100000;0.99;0.03
72043;163;1;0;19;9300000;0.43;0.59
72045;451;1;1;21;1400000;0.5;0.25
72048;901;1;1;48;7700000;0.78;0.42
72050;595;0;0;8;8600000;0.68;0.27
72051;559;1;0;32;9500000;0.92;0.25
72053;640;1;0;10;6500000;0.07;0.97
72055;919;1;1;28;6800000;0.83;0.84
72056;469;0;0;34;4100000;0.96;0.53
72060;595;1;0;24;7300000;0.68;0.25
72063;676;0;1;44;3200000;0.67;0.88
72067;829;1;0;20;5100000;0.82;0.7
72069;523;1;0;29;7500000;0.81;0.35
72070;271;0;1;6;5300000;0.26;0.29
72072;937;0;0;46;1400000;0.57;0.46
72073;856;1;0;24;9200000;0.17;0.12
72074;451;1;0;24;5300000;0.05;0.4
72075;244;0;1;46;4200000;0.13;0.97
72076;307;0;1;0;4400000;0.76;0.28
72077;883;1;0;20;0;0.34;0.78
72078;892;0;1;27;1600000;0.12;0.8
72079;937;0;1;24;1900000;0.77;0.74
72080;316;0;0;30;9300000;0.52;0.22
72082;208;0;1;50;2600000;0.31;0.07
72083;550;1;0;39;3500000;0.65;0.96
72084;667;0;0;39;4500000;0.34;0.71
72086;919;0;0;10;800000;0.4;0.16
72087;694;1;0;14;5800000;0.96;0.93
72088;478;1;0;30;9600000;0.21;0.97
72093;829;0;0;20;4200000;0.52;0.45
72094;604;1;0;36;7300000;0.02;0.51
72096;451;1;0;8;6400000;0.95;0.27
72097;118;1;1;50;4100000;0.93;0.6
72100;505;0;0;46;9100000;0.64;0.31
72102;631;0;1;10;500000;0.82;0.68
72103;496;0;1;40;2600000;0.19;0.37
72106;793;0;0;46;7600000;0.44;0.04
72107;631;0;1;16;600000;0.3;0.06
72108;388;0;1;6;6900000;0.19;0.34
72110;703;1;1;45;7700000;0.07;0.76
72111;460;0;1;28;1500000;0.05;0.11
72113;604;0;1;34;5200000;0.25;0.15
72115;280;1;0;29;3700000;0.79;0.71
72116;685;0;1;6;9300000;0.39;0.31
72117;856;1;0;48;400000;0.43;0.09
72118;847;1;0;32;3000000;0.96;0.85
72119;433;0;0;12;5700000;0.49;0.26
72121;964;1;0;40;4900000;0.09;0.79
72122;541;1;0;22;8600000;0.76;0.06
72123;613;1;0;4;2900000;0.73;0.66
72124;991;0;1;47;4200000;0.19;0.26
72125;622;0;0;35;6800000;0.54;0.81
72126;892;0;1;12;3200000;0.99;0.14
72127;622;0;0;9;3500000;0.05;0.09
72128;712;0;1;21;4200000;0.73;0.71
72129;451;1;1;40;8600000;0.11;0.92
72130;145;1;0;24;7500000;0.35;0.68
72131;874;0;1;7;2400000;0.22;0.04
72132;622;1;1;44;3600000;0.75;0.9
72135;937;0;1;24;1500000;0.94;0.17
72136;361;0;1;7;7900000;0.86;0.03
72137;289;0;0;3;3100000;0.94;0.79
72138;172;1;0;21;7800000;0.53;0.59
72142;271;0;1;23;4000000;0.51;0.08
72144;316;1;1;17;0;0.8;0.06
72145;901;0;1;30;5900000;0.7;0.4
72146;595;0;1;12;3500000;0.85;0.9
72147;307;1;0;3;8900000;0.39;0.27
72148;928;1;0;49;6800000;0.78;0.23
72149;586;0;0;6;4500000;0.47;0.45
72150;964;0;1;47;7300000;0.86;0.63
72151;127;0;0;10;7800000;0.63;0.59
72153;478;0;0;32;8100000;0.68;0.3
72154;910;1;1;20;9300000;0.48;0.66
72156;946;1;1;43;500000;0.34;0.4
72157;892;0;0;8;2000000;0.83;0.41
72158;289;1;0;26;4900000;0.19;0.95
72160;370;0;0;2;4900000;0.98;0.87
72162;937;1;0;44;9200000;0.68;0.93
72165;892;0;0;20;2500000;0.78;0.03
72166;271;0;0;32;6800000;0.4;0.46
72167;559;0;1;25;9400000;0.88;0.94
72168;649;0;1;8;9400000;0.52;0.57
72169;127;0;0;18;6400000;0.25;0.03
72172;217;1;0;34;4900000;0.6;0.93
72173;361;0;1;18;9700000;0.75;0.39
72174;298;0;0;18;0;0.43;0.91
72175;424;1;1;44;6400000;0.62;0.54
72176;784;0;1;43;3200000;0.68;0.25
72177;928;0;1;38;2800000;0.86;0.51
72178;730;1;1;48;7500000;0.73;0.72
72179;649;0;0;13;900000;0.57;0.28
72180;811;0;1;39;6900000;0.53;0.17
72181;316;1;1;4;2100000;0.11;0.73
72183;883;1;0;8;500000;0.58;0.13
72184;721;1;1;22;2300000;0.76;0.45
72185;829;1;0;1;1900000;0.96;0.75
72186;496;0;1;39;7600000;0.06;0.04
72187;604;0;0;38;8100000;0.01;0.39
72188;874;1;1;40;1600000;0.54;0.75
72189;721;1;0;34;5100000;0.48;0.79
72191;460;1;1;45;3800000;0.05;0.47
72192;793;1;1;12;2000000;0.91;0.69
72195;685;1;0;42;3800000;0.21;0.89
72197;784;1;1;45;8500000;0.41;0.17
72198;703;0;1;32;2000000;0.53;0.57
72199;793;0;1;34;6300000;0.66;0.46
72201;334;0;0;8;8200000;0.27;0.63
72202;451;0;1;39;2400000;0.26;0.34
72204;298;1;1;39;5600000;0.34;0.16
72206;109;1;0;38;7300000;0.5;0.12
72208;883;0;1;9;2600000;0.22;0.69
72210;901;0;0;10;3600000;0.21;0.66
72212;685;0;1;8;5300000;0.17;0.25
72213;1000;0;1;40;5000000;0.57;0.66
72214;775;0;1;49;900000;0.9;0.77
72215;982;1;0;29;8400000;0.85;0.14
72216;892;1;1;50;1100000;0.59;0
72217;253;1;1;14;2700000;0.65;0
72218;307;1;0;36;9100000;0.61;0.93
72220;811;1;1;20;7200000;0.2;0.6
72222;865;0;0;3;4300000;0.32;0.39
72223;568;1;1;2;900000;0.93;0.11
72224;208;0;1;2;8300000;0.29;0.88
72225;874;1;1;1;9000000;0.9;0.06
72226;298;1;0;6;5100000;0.88;0.38
72227;802;1;0;18;2600000;0.87;0.34
72228;109;0;1;22;5400000;0.54;0.84
72230;253;0;0;12;4100000;0.93;0.97
72231;847;1;0;6;2200000;0.23;0.62
72232;244;0;1;6;4200000;0.23;0.76
72233;505;0;0;44;6200000;0.84;0.85
72236;244;1;0;14;4400000;0.03;0.18
72237;568;0;0;8;7100000;0.34;0.69
72241;424;0;1;44;400000;0;0.8
72242;505;1;0;26;5300000;0.81;0.62
72243;946;1;0;42;9200000;0.43;0.54
72245;757;1;1;8;3700000;1;0.92
72248;793;0;1;20;4300000;0.53;0.17
72251;802;1;1;34;3500000;0.84;0.12
72252;199;0;0;12;8200000;0;0.41
72253;928;1;0;50;1200000;0.4;0.05
72254;199;1;1;17;6100000;0.98;0.6
72255;1000;0;0;40;5000000;0.01;0.37
72256;748;1;1;32;8400000;0.14;0.94
72257;964;0;0;29;2300000;0.25;0.43
72258;721;0;0;16;4100000;0.1;0.85
72260;559;1;0;1;9800000;0.29;0.28
72261;154;1;0;28;4000000;0.09;0.5
72262;451;0;0;40;5000000;0.3;0.53
72263;253;1;1;3;8900000;0.5;0.37
72264;172;0;1;19;500000;0.87;0.85
72265;883;1;1;44;8500000;0.88;0.25
72266;676;0;0;20;5100000;0.58;0.89
72267;919;0;1;19;600000;0.28;0.41
72268;316;0;0;19;6200000;0.85;0.7
72269;397;1;1;38;3600000;0.13;0.82
72270;451;0;1;32;5500000;0.49;0.17
72273;748;0;0;13;3900000;0.66;0.39
72274;946;1;1;37;5400000;0.01;0.58
72275;667;1;1;10;3800000;0.84;0.48
72277;829;0;1;23;5200000;0.22;0.11
72278;235;0;1;10;3200000;0.69;0.03
72279;955;0;1;6;600000;0.89;0.21
72280;181;0;0;44;3100000;0.31;0.12
72281;118;1;0;8;5100000;0.04;0.5
72282;874;1;1;20;4100000;0.34;0.1
72283;649;1;0;48;4200000;0.07;0.43
72284;775;0;0;10;9900000;0.36;0.91
72285;928;1;0;24;2900000;0.64;0.28
72286;262;1;1;41;4900000;0.55;0.52
72287;127;0;0;35;1700000;0.99;0.45
72288;739;1;1;16;1000000;0.23;0.81
72289;919;0;0;4;8200000;0.18;0.04
72291;127;1;0;40;8000000;0.03;0.1
72292;325;0;0;36;1000000;0.26;0.2
72294;460;0;0;18;1300000;0.72;0.26
72295;712;0;0;7;8000000;0.02;0.46
72296;127;0;1;48;6100000;0.88;0.43
72297;478;1;0;8;5700000;0.82;0.09
72298;802;1;1;16;2600000;0.77;0.96
72299;901;1;1;33;4300000;0.48;0.98
72300;973;0;0;16;8400000;0.3;0.18
72302;478;1;1;39;2000000;0.42;0.91
72303;217;0;1;40;5700000;0.58;0.39
72305;415;1;1;12;2200000;0.18;0.74
72306;640;0;1;0;7700000;0.48;0.44
72307;667;0;0;45;3300000;0.88;0.98
72308;181;0;0;33;8800000;0.2;0.11
72309;892;0;1;12;5200000;0.05;0.68
72310;181;1;1;8;7200000;0.12;0.61
72312;496;0;0;20;6700000;0.23;0.91
72313;181;1;0;34;8200000;0.22;0.43
72315;964;0;0;18;100000;0.02;0.85
72317;217;0;1;46;2700000;0.78;0.69
72320;352;1;0;16;2500000;0.22;0.99
72321;676;1;0;32;6500000;0.44;0.65
72322;586;1;1;45;4600000;0.74;0.75
72323;136;0;1;18;4000000;0.99;0.36
72325;190;1;0;24;3600000;0.4;0.34
72326;595;1;0;38;4600000;0.01;0.28
72327;442;0;0;24;9100000;0.85;0.26
72329;568;0;0;14;900000;0.33;0.74
72330;649;0;0;32;500000;0.8;0.29
72331;514;0;1;46;5600000;0.6;0.72
72332;388;0;0;32;9700000;0.74;0.35
72333;370;1;0;12;500000;0.21;0.93
72334;829;1;1;10;7700000;0.57;0.24
72335;478;0;0;36;5000000;0.32;0.11
72336;793;1;1;6;8300000;0.17;0.09
72340;784;0;0;16;400000;0.83;0.9
72341;667;1;0;33;4800000;0.34;0.18
72342;910;1;0;43;8800000;0.78;0.38
72346;811;1;1;45;7900000;0.16;0.14
72347;667;0;1;20;6400000;0.21;0.15
72348;541;1;1;29;200000;0.63;0.26
72349;775;1;0;42;7300000;0.28;0.68
72350;370;1;1;14;8400000;0.78;0.65
72351;694;0;1;32;8300000;0.04;0.21
72354;280;1;1;50;8700000;0.34;0.99
72356;505;0;0;22;3400000;0.18;0.09
72357;865;1;1;48;9900000;0.1;0.34
72358;280;0;1;30;5100000;0.4;0.01
72360;496;1;0;48;1400000;0.9;0.76
72362;253;1;0;35;600000;0.06;0.74
72363;496;0;0;32;1000000;0.67;0.23
72364;649;1;1;2;600000;0.4;0.64
72365;271;0;0;39;1300000;0.4;0.01
72366;667;1;1;46;5500000;0;0.49
72367;379;1;0;44;7700000;0.29;0.43
72368;307;0;1;12;1500000;0.99;0.65
72369;568;1;0;38;1100000;0.34;0.58
72372;415;1;1;10;4300000;0.69;0.02
72373;892;1;1;38;7900000;0.59;0.63
72374;136;0;0;31;9600000;0.51;0.29
72375;262;0;1;24;1300000;0.11;0.02
72376;928;0;0;32;3900000;0.44;0.04
72377;865;0;0;14;100000;0.45;0.95
72378;316;0;1;42;300000;0.88;0.01
72379;217;0;1;4;7000000;0.45;0.83
72381;640;0;0;20;9700000;0.39;0.91
72382;676;0;0;22;1300000;0.42;0.16
72383;775;0;0;8;2700000;0.45;0.68
72386;667;0;0;22;1800000;0.78;0.93
72387;982;0;0;36;8600000;0.07;0.76
72388;631;1;0;26;6100000;0.04;0.06
72389;280;0;0;6;2200000;0.44;0.13
72390;883;1;0;27;7300000;0.04;0.46
72392;325;1;1;2;5100000;0.02;0.12
72394;532;1;1;48;200000;0.37;0.67
72395;928;1;1;18;3000000;0.79;0.45
72396;766;1;0;40;3700000;0.51;0.83
72397;433;0;0;46;400000;0.82;0.92
72398;379;1;1;1;300000;0.92;0.8
72399;523;0;0;16;1800000;0.92;0.6
72401;280;1;1;0;5800000;0.95;0.88
72402;199;1;1;42;2700000;0.19;0.46
72403;991;1;0;32;6600000;0.32;0.55
72405;325;1;0;34;8800000;0.82;0.66
72406;829;0;0;20;7200000;0.79;0.06
72407;433;1;1;40;900000;0.89;0.72
72408;874;0;0;32;1500000;0.6;0.96
72409;541;0;1;35;1000000;0.57;0.1
72410;523;0;0;12;3000000;0.2;0.2
72412;478;1;0;20;8600000;0.51;0.69
72413;748;1;1;14;1400000;0.58;0.14
72414;901;0;1;45;2200000;0.35;0.51
72416;145;0;1;15;4400000;0.16;0.58
72417;919;0;0;36;800000;0.54;0.61
72419;262;0;0;34;3100000;0.29;0.29
72420;955;1;1;15;5700000;0.05;0.1
72421;154;0;0;49;900000;0.87;0.37
72422;874;0;1;8;8700000;0.43;0.82
72423;244;0;1;36;8200000;0.48;0.14
72425;172;1;0;5;5100000;0.46;0.77
72427;460;1;1;20;4900000;0.31;0.42
72428;883;0;1;10;1800000;0.6;0.23
72429;235;1;1;14;2400000;0.27;0.48
72431;181;1;0;18;8300000;0.75;0.82
72432;424;0;0;9;8200000;0.5;0.03
72433;865;0;1;20;7600000;0.78;0.68
72435;838;1;1;50;900000;0.24;0.9
72436;433;0;1;38;1200000;0.41;0.23
72437;991;1;1;6;2700000;0.31;0.07
72438;892;0;0;44;4200000;0.07;0.84
72439;496;0;1;15;6400000;0.74;0.81
72440;820;1;0;28;9600000;0.02;0.37
72441;874;1;1;3;8900000;0.75;0.67
72442;766;1;1;28;4800000;0.08;0.21
72444;370;0;0;31;7400000;0.12;0.6
72445;469;1;1;22;6200000;0.01;0.53
72446;343;0;1;2;5000000;0.38;0.57
72447;370;0;1;48;2100000;0.8;0.16
72448;595;1;0;14;8300000;0.01;0.06
72449;253;0;0;26;3400000;0.36;0.29
72451;631;1;0;46;1800000;0.61;0.64
72453;172;0;0;11;6500000;0.62;0.13
72455;316;0;1;12;600000;0.32;0.72
72456;100;1;0;22;5900000;0.78;0.61
72457;415;0;1;15;7100000;0.11;0.75
72460;127;0;0;10;8900000;0.34;0.79
72461;613;1;1;42;6300000;0.59;0.99
72462;1000;0;1;33;5100000;0.09;0.03
72463;163;1;0;24;2000000;0.12;0.95
72468;757;0;1;24;500000;0.08;0.84
72469;433;1;0;10;9500000;0.39;0.61
72472;235;1;1;26;7900000;0.15;0.57
72474;874;1;1;26;3500000;0.77;0.45
72476;721;0;1;20;100000;0.05;0.25
72478;550;1;1;28;600000;0.7;0.22
72479;127;0;0;34;9500000;0.89;0.36
72480;712;0;1;28;7200000;0.85;0.73
72481;505;1;1;48;2300000;0.99;0.43
72483;640;1;0;14;5800000;0.49;0.05
72484;991;1;0;37;6200000;0.18;0.49
72486;676;1;1;36;4000000;0.94;0.36
72487;163;1;0;32;6900000;0.65;0.78
72488;505;0;1;22;5000000;0.68;0.27
72489;874;0;0;25;3400000;0.35;0.92
72490;433;1;0;46;6700000;0.93;0.14
72491;298;0;1;9;4900000;0.49;0.1
72492;955;1;1;28;5400000;0.95;0.6
72495;433;0;0;12;800000;0.38;0.49
72496;226;0;0;10;5200000;0.9;0.14
72497;802;0;0;37;500000;0.09;0.63
72499;703;0;0;26;4900000;0.36;0.69
72500;991;0;0;46;6900000;0.52;0.9
72502;163;1;1;4;6700000;0.6;0.28
72503;442;0;1;32;400000;0.96;0.22
72504;100;0;1;46;8400000;0.34;0.41
72505;559;0;0;4;3800000;0.76;0.24
72506;973;1;0;22;7900000;0.81;0.48
72507;910;1;0;17;1000000;0.09;0.14
72508;532;0;1;34;8900000;0.34;0.63
72509;820;1;1;40;8200000;0.98;0.5
72510;784;0;0;5;5700000;0.73;0.75
72511;739;0;0;36;5900000;0.77;0.06
72512;460;0;0;6;2900000;0.05;0.57
72514;325;1;0;24;3300000;0.9;0.48
72516;145;1;1;36;5400000;0.81;0.87
72517;325;0;0;35;8500000;0.53;0.52
72519;865;1;1;4;6600000;0.47;0.92
72520;478;0;0;9;7400000;0.77;0.17
72521;424;1;1;32;8600000;0.31;0.41
72522;370;0;1;48;6700000;0.01;0.02
72523;721;0;0;28;7400000;0.23;0.91
72524;604;0;0;4;300000;0.58;0.46
72525;307;0;1;24;8100000;0.73;0.67
72526;739;0;0;16;1800000;0.19;0.41
72528;343;0;1;12;3900000;0.77;0.9
72530;550;1;0;20;4000000;0.85;0.74
72531;460;1;0;15;900000;0.77;0.83
72532;577;0;0;16;3200000;0.24;0.63
72533;262;1;1;15;7600000;0.44;0.53
72535;856;1;1;36;1500000;0.63;0.49
72539;217;1;1;18;7800000;0.71;0.02
72540;955;0;0;30;3500000;0.93;0.71
72541;694;0;1;2;500000;0.61;0.22
72542;730;0;1;46;500000;0.94;0.55
72543;487;1;0;10;9500000;0.68;0.63
72544;568;1;0;49;3400000;0.39;0.95
72545;181;1;0;19;600000;0.44;0.51
72546;676;1;1;40;8700000;0.03;0.05
72547;298;1;0;36;700000;0.13;0.21
72549;874;1;0;10;6800000;0.14;0.89
72551;946;1;1;14;8400000;0.89;0.22
72552;838;1;0;17;2900000;0.32;0.39
72553;127;0;1;44;7300000;0.85;0.61
72554;559;1;1;21;5500000;0.44;0.13
72555;919;0;0;0;9900000;0.15;0.61
72558;604;0;1;33;7700000;0.29;0.26
72559;649;0;1;16;7400000;0.53;0.73
72560;334;0;1;20;1400000;0.79;0.19
72561;577;0;1;49;4100000;0.4;0.17
72562;874;0;0;36;5600000;0.84;0.45
72563;676;1;1;34;6500000;0.67;0.97
72564;883;0;0;46;9200000;0.39;0.35
72565;208;0;0;41;9200000;0.59;0.41
72566;694;0;0;44;7400000;0.06;0.91
72567;199;1;1;5;8100000;0.98;0.43
72568;370;0;1;43;1900000;0.12;0.35
72570;217;1;1;18;2900000;0.01;0.61
72571;568;0;1;28;2000000;0.04;0.85
72572;559;1;1;38;5400000;0.45;0.4
72573;802;1;0;38;4400000;0.16;0.21
72574;199;1;0;45;7700000;0.24;0.93
72575;208;1;1;22;1100000;0.96;0.85
72576;505;0;0;10;4900000;0.69;0.55
72577;874;1;1;21;8800000;0.68;0.34
72580;748;1;0;32;8600000;0.46;0.98
72582;316;0;1;15;7800000;0.99;0.33
72583;298;0;1;24;8900000;0.57;0.89
72587;523;0;1;29;2000000;0.45;0.26
72588;910;0;1;43;3700000;0.86;0.56
72591;343;1;1;44;9600000;0.93;0.48
72592;1000;0;1;16;6700000;0.81;0.26
72593;127;0;0;25;6800000;0.44;0.38
72594;118;0;0;0;800000;0.62;0.04
72595;865;1;1;32;4300000;0.01;0.64
72596;721;1;0;36;4000000;0.16;0.76
72599;775;1;0;21;3900000;0.06;0.19
72600;163;1;1;21;3000000;0.69;0.79
72601;676;1;1;16;6000000;0.71;0.78
72602;316;1;1;26;6700000;0.88;0.11
72603;136;1;1;26;3700000;0.78;0.03
72604;190;0;1;19;4100000;0.6;0.57
72605;793;1;1;7;8600000;0.93;0.64
72608;244;0;1;40;9600000;0.48;0.57
72609;883;1;0;28;400000;0.47;0.98
72610;730;1;0;4;4100000;0.75;0.48
72612;631;1;1;30;8200000;0.87;0.3
72613;298;1;0;12;6000000;0.5;0.7
72615;946;1;1;46;6400000;0.23;0.5
72616;748;1;1;29;9700000;0.8;0.24
72618;838;1;0;7;1900000;0.51;0.72
72619;946;1;0;5;5200000;0.2;0.47
72620;280;0;0;14;9300000;0.27;0.86
72621;514;0;0;26;2500000;0.17;0.32
72624;604;0;0;40;9800000;0.74;0.44
72625;667;1;0;16;9300000;0.39;0.58
72626;793;0;1;33;2800000;0.46;0.9
72627;586;1;0;8;3200000;0.61;0.06
72628;289;0;1;18;6200000;0.11;0.46
72630;847;0;1;20;4100000;0.87;0.9
72631;847;0;0;34;6800000;0.97;0.79
72635;523;1;0;10;2900000;0.12;0.38
72636;343;0;1;14;3300000;0.17;0.04
72637;199;0;1;47;5800000;0.92;0.81
72638;721;1;0;6;600000;0.84;0.43
72639;658;1;0;2;1200000;0.16;0.69
72640;325;1;1;24;8200000;0.22;0.6
72641;640;1;0;24;6900000;0.79;0.53
72642;523;1;1;20;2900000;0.69;0.48
72645;514;1;1;47;9400000;0.98;0.19
72646;406;0;0;20;8100000;0.66;0.4
72647;109;1;1;28;7700000;0.51;0.51
72648;217;0;1;28;3000000;0.12;0.41
72649;802;0;0;8;7900000;0.36;0.02
72650;874;1;0;1;5600000;0.84;0.35
72651;955;1;0;11;8200000;0.47;0.69
72652;271;1;0;8;1800000;0.3;0.68
72653;622;1;1;12;1600000;0.25;0.25
72654;199;0;1;40;5300000;0.74;0.69
72655;496;1;1;2;3500000;0.44;0.62
72656;262;1;1;44;1500000;0.41;0.16
72658;991;0;1;32;1200000;0.11;0.12
72659;352;0;0;22;1200000;0.67;0.82
72660;388;0;1;23;4900000;0.3;0.6
72662;694;0;1;14;8900000;0.59;0.44
72664;757;0;0;9;9400000;0.76;0.37
72666;640;0;1;4;6000000;0.44;0.47
72667;595;0;0;6;3300000;0.17;0.14
72668;577;1;0;16;6500000;0.53;0.57
72669;334;0;0;30;4500000;0.34;0.23
72671;478;1;1;34;8000000;0.82;0.87
72672;208;1;1;29;9200000;0.73;0.22
72674;541;1;0;44;2400000;0.77;0.24
72675;892;1;1;27;1400000;0.32;0.04
72676;262;1;1;23;1000000;0.53;0.64
72677;901;0;1;24;5800000;0.76;0.96
72678;982;1;1;50;3900000;0.51;0.14
72679;451;1;1;24;1700000;0.88;0.25
72683;865;0;0;36;2400000;0.08;0.18
72684;208;0;0;36;2100000;0.42;0.53
72685;415;0;0;40;9900000;0.5;0.24
72686;631;0;0;8;8000000;0.74;0.64
72688;928;1;1;6;3700000;0.54;0.72
72689;586;1;1;4;5400000;0.14;0.38
72690;163;0;0;20;6100000;0.25;0.15
72691;856;1;0;29;2500000;0.9;0.15
72692;271;0;1;48;8800000;0.76;0.08
72693;622;1;1;34;5700000;0.36;0.46
72694;109;1;1;44;8600000;0.74;0.24
72695;325;0;0;24;6700000;0.51;0.64
72696;586;1;1;46;1200000;0.68;0.74
72697;352;1;0;34;8400000;0.09;0.79
72698;406;1;1;48;8000000;0.05;0.61
72699;685;0;1;7;4000000;0.26;0.59
72700;604;0;1;32;9100000;0.91;0.82
72702;262;0;1;30;8400000;0.11;0.93
72703;415;0;0;10;7300000;0.07;0.22
72704;604;1;0;36;400000;0.94;0.41
72705;658;0;1;42;3900000;0.75;0.45
72706;694;1;0;1;8600000;0.42;0.19
72708;361;0;1;8;4200000;0.08;0.44
72709;343;0;0;31;5400000;0.73;0.2
72711;982;0;0;30;1000000;0.69;0.86
72712;955;0;0;4;7100000;0.55;0.24
72713;811;0;0;38;1200000;0.09;0.21
72714;154;1;1;28;8500000;0.66;0.95
72715;235;1;1;8;8300000;0.02;0.24
72717;316;0;1;1;4300000;0.64;0.11
72718;586;1;1;14;5200000;0.86;0.91
72719;316;1;1;28;6500000;0.54;0.74
72720;712;0;0;12;500000;0.98;0.41
72722;370;0;0;22;2500000;0.25;0.76
72723;595;1;0;32;6300000;0.84;0.56
72724;739;0;0;8;6900000;0.84;0.19
72726;667;0;0;32;400000;0.37;0.74
72727;883;1;0;45;7900000;0.1;0.47
72728;991;0;1;1;200000;0;0.28
72731;973;0;1;21;1900000;0.98;0.4
72732;190;1;0;18;4300000;0.27;0.54
72733;415;1;0;36;6000000;0.52;0.15
72734;289;1;0;32;6500000;0.17;0.39
72735;676;0;1;20;9200000;0.99;0.79
72739;622;1;0;38;7800000;0.9;0.14
72742;730;0;1;44;1400000;0.74;0.71
72743;352;0;0;22;8200000;0.28;0.3
72744;955;1;0;24;500000;0.81;0.6
72746;982;1;0;23;6100000;0.56;0.05
72747;595;1;1;46;2500000;0.52;0.37
72748;199;0;0;18;8900000;0.42;0.51
72749;730;0;0;2;2400000;0.22;0.96
72750;217;0;1;8;5500000;0.3;0.13
72752;919;1;1;26;8500000;0.91;0.79
72753;631;0;1;6;3800000;0.31;0.16
72754;541;1;0;13;1400000;0.25;0.88
72755;892;0;1;16;2500000;0.98;0.82
72757;640;1;1;8;4400000;0.13;0.79
72758;757;1;1;4;2800000;0.1;0.48
72759;532;0;1;42;3600000;0.08;0.49
72761;208;0;1;26;7700000;0.27;0.65
72762;658;0;1;9;500000;0.96;0.68
72764;991;1;0;2;5200000;0.97;0.95
72767;829;1;0;16;8900000;0.5;0.72
